"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.adequacy_cb","Answer.fluency_cb","Approve","Reject"
"341YLJU21I9S1189H5L2W1QE1GI2IA","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:38 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:38 PST 2020","","","3XXU1SWE8N58MTKRGWUDLZ4WRUV0AS","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:25:34 PST 2020","Sun Nov 08 19:25:41 PST 2020","Wed Nov 11 19:25:41 PST 2020","Wed Nov 11 19:26:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","can you share your code ?","{}","1","1"
"39O6Z4JLX27YONV6415E1GA4MREXVC","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:38 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:38 PST 2020","","","324G5B4FB4IQ3RMT9TITB826QMP071","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:24:51 PST 2020","Sun Nov 08 19:24:58 PST 2020","Wed Nov 11 19:24:58 PST 2020","Wed Nov 11 19:25:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_28","i am following this article(https://www.mageplaza.com / magento-2-module - development/ ) and creating a custom module in magento 2.2.0 but when i reach the step where i have to check my custom module in admin panel  store > > advanced > > advanced i do n't see anything there .  module.xml                          registration.php      < ? php      / * *       * created by phpstorm .       * user : iftikhar uddin       * date : 10/22/2017       * time : 8:54 am       * /          \magento\framework\component\componentregistrar::register (          \magento\framework\component\componentregistrar::module ,          ' connextar_cxmagemods ' ,          _ _ dir _ _      ) ;  code directory stucture is \app\code\connextar\cxmagemods\","clarq_28","can you please share your code ?","{}","0","1"
"3N3WJQXELS0UR2GF28IFOHI6IKC2LO","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:50 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:50 PST 2020","","","3R2UR8A0IBQ5LNK3TRO2V8BCQIJXOI","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:16:41 PST 2020","Sun Nov 08 19:18:11 PST 2020","Wed Nov 11 19:18:11 PST 2020","Wed Nov 11 19:18:28 PST 2020","","","90","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_29","i 'm trying to access the customers grid ( customers->all customers ) on backend and always get an error .  i 've already uninstalled all the extensions that i 've installed , cleared the cache and reindex the db , but everything remains the same .  below is the error  "" class magento\\customer\\controller\\adminhtml\\index\\index\\interceptor does not exist ""  regards","clarq_29","did you check the error log ?","{}","1","1"
"3TUOHPJXYH7B3CVBUBAANITIT0GXWM","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:38 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:38 PST 2020","","","3CCZ6YKWR8TTCHWNLWMP6ZP32KO957","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:20:22 PST 2020","Sun Nov 08 19:20:27 PST 2020","Wed Nov 11 19:20:27 PST 2020","Wed Nov 11 19:20:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","can you please share your code ?","{}","0","1"
"34F34TZU7W9OWCSFZN62825EEV72JM","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:38 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:38 PST 2020","","","3ZDAD0O1T2NLYFPBP8A1PIHZPQ0XT4","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:22:13 PST 2020","Sun Nov 08 19:23:02 PST 2020","Wed Nov 11 19:23:02 PST 2020","Wed Nov 11 19:23:28 PST 2020","","","49","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","can you please share your code ?","{}","0","1"
"38XPGNCKHTA7QL7WKQ3945D6TW9V4V","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:50 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:50 PST 2020","","","34T446B1C1OWF8HP0AQ4RUUKRXG0CU","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:26:07 PST 2020","Sun Nov 08 19:26:12 PST 2020","Wed Nov 11 19:26:12 PST 2020","Wed Nov 11 19:26:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","can you please share your code ?","{}","0","1"
"3YOAVL4CA0ROZ5C6LNSCPBQ2H7G4Z5","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3VW04L3ZLUGSFWYVUIBYEL252MOXXN","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:25:22 PST 2020","Sun Nov 08 19:25:34 PST 2020","Wed Nov 11 19:25:34 PST 2020","Wed Nov 11 19:26:28 PST 2020","","","12","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","can you please share your code ?","{}","0","1"
"3ZC62PVYDHKQSC014G6WP17P22MXXF","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3DEL4X4EL7VHF1O5ZEX0XZ9E4SIXYT","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:25:41 PST 2020","Sun Nov 08 19:25:50 PST 2020","Wed Nov 11 19:25:50 PST 2020","Wed Nov 11 19:26:28 PST 2020","","","9","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","can you please share your code ?","{}","1","1"
"3VZYA8PITO89T3AGVYYUO4TUZWS05E","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3I0BTBYZAYV9IBIUW28TOLM3ULXY0Z","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:27:24 PST 2020","Sun Nov 08 19:27:31 PST 2020","Wed Nov 11 19:27:31 PST 2020","Wed Nov 11 19:28:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","can you please share your code ?","{}","1","1"
"337F8MIIMZNRXK6GHTFKJCNGZ0X049","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3NXNZ5RS1B78ZLA69P1M4J3ZTQJ97M","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:23:44 PST 2020","Sun Nov 08 19:23:49 PST 2020","Wed Nov 11 19:23:49 PST 2020","Wed Nov 11 19:24:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" <unk> "" ?","{}","0","0"
"3VZYA8PITO89T3AGVYYUO4TUZWS50J","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3QAPZX2QN5NJHQPN3H1YFHLYF6302L","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:21:03 PST 2020","Sun Nov 08 19:21:13 PST 2020","Wed Nov 11 19:21:13 PST 2020","Wed Nov 11 19:21:28 PST 2020","","","10","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to create custom theme ?","{}","1","1"
"30QQTY5GMKU4WT0FHYRBBVVX6RR7U3","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3OS46CRSLG9NSS94TG1QQNS0P7HV6O","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:18:18 PST 2020","Sun Nov 08 19:18:29 PST 2020","Wed Nov 11 19:18:29 PST 2020","Wed Nov 11 19:19:28 PST 2020","","","11","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","can you please share your code ?","{}","0","1"
"3G57RS03HHFGPDDUAL287SM9WUC523","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:51 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:51 PST 2020","","","3ZV9H2YQQEH1AYMR0O8O5MZUMPI3W1","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:21:13 PST 2020","Sun Nov 08 19:21:23 PST 2020","Wed Nov 11 19:21:23 PST 2020","Wed Nov 11 19:21:28 PST 2020","","","10","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","can you please share your code ?","{}","1","1"
"3BAWBGQGYL9498PFMO1G7HXGKY07VS","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3GD6L00D3T79VJEY9IOI8VI6Q3Q1MG","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:23:57 PST 2020","Sun Nov 08 19:24:18 PST 2020","Wed Nov 11 19:24:18 PST 2020","Wed Nov 11 19:24:28 PST 2020","","","21","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to remove the product ?","{}","1","1"
"3EAWOID6MT7QRXPV1PG7S2NTCKTV0F","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:43 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:43 PST 2020","","","3PEIJLRY6U3DQWT5KDFCC2OYTKIXWU","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:24:43 PST 2020","Sun Nov 08 19:24:51 PST 2020","Wed Nov 11 19:24:51 PST 2020","Wed Nov 11 19:25:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","can you please share the error log ?","{}","1","1"
"36D1BWBEHNBEXKY02KJUOUXVIP22MQ","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:51 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:51 PST 2020","","","3X4JMASXCNJD53PJMAU9GAO29CG0BN","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:26:00 PST 2020","Sun Nov 08 19:26:07 PST 2020","Wed Nov 11 19:26:07 PST 2020","Wed Nov 11 19:26:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to do this in magento 2 ?","{}","0","1"
"386T3MLZLN5SGLTITW5X0O3L1MT08G","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:51 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:51 PST 2020","","","3SKRO2GZ721E5VEVO6B2TIQ21YV1KB","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:20:28 PST 2020","Sun Nov 08 19:20:33 PST 2020","Wed Nov 11 19:20:33 PST 2020","Wed Nov 11 19:21:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","can you please share your code ?","{}","0","1"
"3ULIZ0H1VAF90SVYRH2U29C44OY51M","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","3BQU611VFQUCD4YZOMZ6IFU5OG799Y","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:26:58 PST 2020","Sun Nov 08 19:27:05 PST 2020","Wed Nov 11 19:27:05 PST 2020","Wed Nov 11 19:27:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","can you please share your code ?","{}","1","1"
"3DWGDA5POFEQYMADX8K76763HCZV1I","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","3AZHRG4CU5U828L67HF3YRQQLK303W","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:21:23 PST 2020","Sun Nov 08 19:21:42 PST 2020","Wed Nov 11 19:21:42 PST 2020","Wed Nov 11 19:22:28 PST 2020","","","19","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","can you please share your code ?","{}","0","1"
"3ZG552ORAMEXN7S9GCKLBQG89IDV2Z","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","33LKR6A5KFUD8E4IIFPUU9DYKBM1TH","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:26:52 PST 2020","Sun Nov 08 19:26:58 PST 2020","Wed Nov 11 19:26:58 PST 2020","Wed Nov 11 19:27:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you share your code ?","{}","0","1"
"3ZFRE2BDQ9OFX70G5YUHMMN0A2KXZC","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","3J88R45B2H8N6NW48R1HK8G20NFXPZ","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:18:12 PST 2020","Sun Nov 08 19:18:18 PST 2020","Wed Nov 11 19:18:18 PST 2020","Wed Nov 11 19:18:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you please share your code ?","{}","0","1"
"3NI0WFPPI9Q5C7AU0H8ZGA7UVR306U","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","34QN5IT0T01U35RCJYAZP8Y116V08O","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:24:58 PST 2020","Sun Nov 08 19:25:04 PST 2020","Wed Nov 11 19:25:04 PST 2020","Wed Nov 11 19:25:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","do you want to remove the price ?","{}","0","1"
"36KM3FWE3RMOG7OZJRDRMO7QQ2N07T","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:15:47 PST 2020","1","BatchId:299409;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:15:47 PST 2020","","","37UQDCYH6Y56WSN9CQ6IW1SWKI1V7N","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:18:35 PST 2020","Sun Nov 08 19:19:46 PST 2020","Wed Nov 11 19:19:46 PST 2020","Wed Nov 11 19:20:28 PST 2020","","","71","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you please share your code ?","{}","0","1"
