"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3VW0145YLYME3GW895PMNBJCK0QMJZ","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:51:59 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:51:59 PST 2020","","","32UTUBMZ7H6TY4QZP7IY13ES38TBVQ","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:05 PST 2020","Sun Nov 08 21:57:11 PST 2020","Wed Nov 11 21:57:11 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","can you share your code ?","{}","0"
"37ZQELHEQ08AM6NTO3HEGI0TTKVMN3","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","3SUWZRL0MZN6QHNIYQCGQJ4EPCFE62","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:56 PST 2020","Sun Nov 08 21:57:01 PST 2020","Wed Nov 11 21:57:01 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_28","i am following this article(https://www.mageplaza.com / magento-2-module - development/ ) and creating a custom module in magento 2.2.0 but when i reach the step where i have to check my custom module in admin panel  store > > advanced > > advanced i do n't see anything there .  module.xml                          registration.php      < ? php      / * *       * created by phpstorm .       * user : iftikhar uddin       * date : 10/22/2017       * time : 8:54 am       * /          \magento\framework\component\componentregistrar::register (          \magento\framework\component\componentregistrar::module ,          ' connextar_cxmagemods ' ,          _ _ dir _ _      ) ;  code directory stucture is \app\code\connextar\cxmagemods\","clarq_28","can you please share your code ?","{}","1"
"37OPIVELUUDHA9STO2WW278XDRXHA5","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","3H7XDTSHKD124AYFV3F8OGO3QUNGWM","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:44 PST 2020","Sun Nov 08 21:56:49 PST 2020","Wed Nov 11 21:56:49 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_29","i 'm trying to access the customers grid ( customers->all customers ) on backend and always get an error .  i 've already uninstalled all the extensions that i 've installed , cleared the cache and reindex the db , but everything remains the same .  below is the error  "" class magento\\customer\\controller\\adminhtml\\index\\index\\interceptor does not exist ""  regards","clarq_29","did you check the error log ?","{}","1"
"3UV0D2KX1MTIUOL6KBY5MJAK52OF4U","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","3483FV8BEFTEV1B256HFOIVPS9P62S","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:54:39 PST 2020","Sun Nov 08 21:54:42 PST 2020","Wed Nov 11 21:54:42 PST 2020","Wed Nov 11 21:55:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","can you please share your code ?","{}","1"
"3IKMEYR0LW5J7WYXH86E9H5RTK9K25","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:05 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:05 PST 2020","","","38JBBYETQPKSBUJ4F2J1TLK0TL9E4H","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:13 PST 2020","Sun Nov 08 21:56:17 PST 2020","Wed Nov 11 21:56:17 PST 2020","Wed Nov 11 21:56:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","can you please share your code ?","{}","1"
"391JB9X4ZYI9E02QRQPYOQJPZPQMKY","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:05 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:05 PST 2020","","","3MH9DQ757XMPC69A03076S365ECGUN","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:54:47 PST 2020","Sun Nov 08 21:54:50 PST 2020","Wed Nov 11 21:54:50 PST 2020","Wed Nov 11 21:55:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","can you please share your code ?","{}","1"
"3BCRDCM0OD47PXHY4AIHZUM39PBK6M","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","3IO1LGZLKA7PHGDRLNQGY98SE9H68V","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:32 PST 2020","Sun Nov 08 21:56:40 PST 2020","Wed Nov 11 21:56:40 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","can you please share your code ?","{}","1"
"3MD8CKRQZZX50W90EDL39ADMQNPRJS","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:06 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:06 PST 2020","","","3QIYRE09Y4RFD1ZYLJ3ILA76VT0N12","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:58:16 PST 2020","Sun Nov 08 21:58:27 PST 2020","Wed Nov 11 21:58:27 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","11","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","can you please share your code ?","{}","0"
"3LEG2HW4UFX8RA6JGXFHT4DMLOSF2Y","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:06 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:06 PST 2020","","","3M81GAB8A1T1TWUI38OOVGFKMGEBQW","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:54:29 PST 2020","Sun Nov 08 21:54:35 PST 2020","Wed Nov 11 21:54:35 PST 2020","Wed Nov 11 21:55:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","can you please share your code ?","{}","1"
"3126F2F5F8DCD37TNK6N7Z0FKX5PED","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:06 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:06 PST 2020","","","3TR2532VIQ4E1X9ACRN7NZH6UKBJ6S","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:58:37 PST 2020","Sun Nov 08 21:58:40 PST 2020","Wed Nov 11 21:58:40 PST 2020","Wed Nov 11 21:59:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" <unk> "" ?","{}","1"
"3CVBMEMMXBQZR7UVHZKCSG67CJRH7E","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:06 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:06 PST 2020","","","3KOPY89HM9CF4EMSTPP9GW5MKT9J3M","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:58 PST 2020","Sun Nov 08 21:58:03 PST 2020","Wed Nov 11 21:58:03 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to create custom theme ?","{}","1"
"329E6HTMSWC8SEUGL8KJSRAJZY9K3G","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","3BV8HQ2ZZXB30466ILAUU0EN4XH6AZ","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:58:12 PST 2020","Sun Nov 08 21:58:16 PST 2020","Wed Nov 11 21:58:16 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","can you please share your code ?","{}","1"
"3CRWSLD91KES4RN5PIHRV70YJU0MOI","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","339ANSOTR6CP51ATWDW8LH7OI06KIM","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:59:02 PST 2020","Sun Nov 08 21:59:06 PST 2020","Wed Nov 11 21:59:06 PST 2020","Wed Nov 11 21:59:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","can you please share your code ?","{}","1"
"3JYPJ2TAYII4JH7PIVQTPHLFWYKPFV","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","3X1FV8S5JY1PPLYA5TAC2E5PJLLGVC","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:55:59 PST 2020","Sun Nov 08 21:56:05 PST 2020","Wed Nov 11 21:56:05 PST 2020","Wed Nov 11 21:56:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to remove the product ?","{}","0"
"3EHIMLB7F793RLZER4CI6G22N3XH81","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","35H6S234SBA6UYUPNPJDMPY1CJG65T","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:06 PST 2020","Sun Nov 08 21:56:12 PST 2020","Wed Nov 11 21:56:12 PST 2020","Wed Nov 11 21:56:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","can you please share the error log ?","{}","0"
"30IRMPJWDZT0BGFIWYLFAPDZ5CPRKR","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","3AWETUDC932KUW9FWEZI8WV1M9JIZ6","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:12 PST 2020","Sun Nov 08 21:57:16 PST 2020","Wed Nov 11 21:57:16 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to do this in magento 2 ?","{}","1"
"3R16PJFTS31TAADKLMP22W2PDY5K41","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","3A1PQ49WVIRN35DNIL85GQAA9HRH1N","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:59:23 PST 2020","Sun Nov 08 21:59:27 PST 2020","Wed Nov 11 21:59:27 PST 2020","Wed Nov 11 21:59:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","can you please share your code ?","{}","1"
"3FHTJGYT8NAAXH3KTFWB72LRXDKPGU","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","3FTOP5WARGYJNMNVA27QEY7FHHPJ0R","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:30 PST 2020","Sun Nov 08 21:57:34 PST 2020","Wed Nov 11 21:57:34 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","can you please share your code ?","{}","1"
"3538U0YQ1F4XCS22KXTMCEIER2SF39","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:08 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:08 PST 2020","","","3EF8EXOTT25JUB8D6LBQS3QPM9VJ1U","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:34 PST 2020","Sun Nov 08 21:57:38 PST 2020","Wed Nov 11 21:57:38 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","can you please share your code ?","{}","1"
"3YGYP13641J1JM0LTBDV2HU3Z7URNW","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:16 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:16 PST 2020","","","32Q90QCQ1TVDPW870U6H029WQ7ZKED","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:49 PST 2020","Sun Nov 08 21:56:52 PST 2020","Wed Nov 11 21:56:52 PST 2020","Wed Nov 11 21:57:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you share your code ?","{}","1"
"3511RHPADVOBVMX0HYXGPPQEUCURLU","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:12 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:12 PST 2020","","","3570Y55XZQT6TFTFA4XW9D9J12NGYL","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:57:38 PST 2020","Sun Nov 08 21:57:43 PST 2020","Wed Nov 11 21:57:43 PST 2020","Wed Nov 11 21:58:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you please share your code ?","{}","1"
"3EKTG13IZUDKY6K8CQ1Z3QW4OPVML1","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:12 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:12 PST 2020","","","30BUDKLTXE5A7DN4T72BYDQETH4E5M","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:56:18 PST 2020","Sun Nov 08 21:56:21 PST 2020","Wed Nov 11 21:56:21 PST 2020","Wed Nov 11 21:56:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","do you want to remove the price ?","{}","1"
"30OITAWPBQD35QIOWWIW6CXD79FH9Q","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 08 21:52:12 PST 2020","1","BatchId:299423;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 21:52:12 PST 2020","","","304SM51WA4ED6C9VVCDTQGUL44ZBSL","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:55:49 PST 2020","Sun Nov 08 21:55:54 PST 2020","Wed Nov 11 21:55:54 PST 2020","Wed Nov 11 21:56:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you please share your code ?","{}","1"
